timestep,episode,env_instance,pid,reward_sum,safety_sum,MG1_overvoltage,MG1_undervoltage,MG1_overloading,MG1_safety_sum,MG2_overvoltage,MG2_undervoltage,MG2_overloading,MG2_safety_sum,MG3_overvoltage,MG3_undervoltage,MG3_overloading,MG3_safety_sum,MG1_q_setpoint_sum,MG2_q_setpoint_sum,MG3_q_setpoint_sum
361,0,69dffaba,30095,-347.1420911190325,9.831557426724974,2.6301920343320413,0.0,0.0,2.6301920343320413,4.4365859469661295,0.0,0.0,4.4365859469661295,2.7647794454268038,0.0,0.0,2.7647794454268038,-0.4750862717628479,1.333658903837204,-0.510667085647583
362,0,69dffaba,30095,-1298.517434249632,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.9048253893852234,-0.9864792823791504,-2.3427000045776367
363,0,69dffaba,30095,-119.60474128130072,0.1637476804137148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637476804137148,0.0,0.1637476804137148,-2.5735684037208557,-0.3346312642097473,-0.8765413165092468
364,0,69dffaba,30095,-237.79006103153588,2.1582605191276087,0.6131235138214073,0.0,0.0,0.6131235138214073,1.4336392154190694,0.0,0.0,1.4336392154190694,0.1114977898871321,0.0,0.0,0.1114977898871321,0.8031948208808899,2.2533618807792664,-2.1718757152557373
365,0,69dffaba,30095,-151.71683411804062,0.49229008604546787,0.0,0.3365497913016686,0.0,0.3365497913016686,0.0,0.015461051215804766,0.0,0.015461051215804766,0.0,0.14027924352799448,0.0,0.14027924352799448,-0.47474658489227295,-2.0757375955581665,1.6545733213424683
366,0,69dffaba,30095,-186.3086670134868,3.7041039329916927,0.8239106930493414,0.0,0.0,0.8239106930493414,1.879776957202947,0.0,0.0,1.879776957202947,1.0004162827394045,0.0,0.0,1.0004162827394045,-2.0180941224098206,1.8055277466773987,1.5992506742477417
367,0,69dffaba,30095,-95.08029767214848,0.056165168069364,0.0,0.0,0.0,0.0,0.04074556736847268,0.0,0.015419600700891323,0.056165168069364,0.0,0.0,0.0,0.0,0.17051762342453003,0.6523324847221375,0.23108375072479248
368,0,69dffaba,30095,-95.16014228874407,1.346552041030078,0.0,0.577015161588155,0.0,0.577015161588155,0.0,0.0,0.0,0.0,0.0,0.769536879441923,0.0,0.769536879441923,-0.5013378858566284,-1.01128351688385,-3.2138713598251343
369,0,69dffaba,30095,-105.9547172414244,0.0046476802869031,0.0,0.0,0.0,0.0,0.0046476802869031,0.0,0.0,0.0046476802869031,0.0,0.0,0.0,0.0,-1.797261357307434,0.4335331618785858,0.2708766460418701
370,0,69dffaba,30095,-1357.291600226541,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.6560103893280029,0.7983686923980713,-1.7390486299991608
371,0,69dffaba,30095,-192.49561295254415,5.869754924547187,1.1896398232957937,0.0,0.0,1.1896398232957937,3.136849473688656,0.0,0.0,3.136849473688656,1.5432656275627368,0.0,0.0,1.5432656275627368,-0.8787680864334106,-0.022540152072906494,0.8587118983268738
372,0,69dffaba,30095,-1288.9101558304392,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.14365115761756897,-2.046982169151306,0.9136196374893188
373,0,69dffaba,30095,-117.23142552033988,0.07154342850715867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07154342850715867,0.0,0.07154342850715867,1.72537100315094,-0.15446701645851135,-0.7735287845134735
374,0,69dffaba,30095,-167.24221471872036,0.5829851024612739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829851024612739,0.0,0.5829851024612739,-0.5353133082389832,0.40581732988357544,-1.9007341265678406
375,0,69dffaba,30095,-154.88947148810527,0.7506309425373692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506309425373692,0.0,0.7506309425373692,0.6630575656890869,1.6480223536491394,-2.100171685218811
376,0,69dffaba,30095,-152.47481279868987,4.190319011665302,0.0,1.6431751285114227,0.0,1.6431751285114227,0.0,1.0376983325463214,0.0,1.0376983325463214,0.0,1.5094455506075577,0.0,1.5094455506075577,-2.030948758125305,0.934065043926239,-1.8715214133262634
377,0,69dffaba,30095,-253.0521314964137,3.8392947502478094,0.0,1.5812064939219095,0.0,1.5812064939219095,0.0,0.7899389630114293,0.0,0.7899389630114293,0.0,1.468149293314471,0.0,1.468149293314471,-1.0357993841171265,0.1608654260635376,-1.9636652171611786
378,0,69dffaba,30095,-181.472641259583,1.2175130982103122,0.18464933404091277,0.0,0.0,0.18464933404091277,1.0328637641693994,0.0,0.0,1.0328637641693994,0.0,0.0,0.0,0.0,0.27200883626937866,0.26467740535736084,-0.5296671390533447
379,0,69dffaba,30095,-248.83882995061632,6.578180311500823,1.3864989890922212,0.0,0.0,1.3864989890922212,3.3193171095764846,0.0,0.0,3.3193171095764846,1.8723642128321172,0.0,0.0,1.8723642128321172,-1.028882384300232,1.2114176750183105,0.7926962375640869
380,0,69dffaba,30095,-46.192004130031414,0.88003175275358,0.0,0.015683508689101178,0.0,0.015683508689101178,0.0,0.004139600681541067,0.0,0.004139600681541067,0.0,0.8602086433829378,0.0,0.8602086433829378,0.5324185490608215,0.3166213631629944,-1.0432451367378235
381,0,69dffaba,30095,-100.36499811243266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.809905767440796,-0.5496581196784973,1.0497362613677979
382,0,69dffaba,30095,-1321.793392971158,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.5268580615520477,-1.0176218152046204,-2.293651819229126
383,0,69dffaba,30095,-132.68751947129772,0.34093614990326815,0.016508352153319583,0.0,0.0,0.016508352153319583,0.3145908190041613,0.0,0.0,0.3145908190041613,0.009836978745787262,0.0,0.0,0.009836978745787262,-0.9065917432308197,0.16301196813583374,1.4258561730384827
384,0,69dffaba,30095,-178.73266763867449,0.4981669797228203,0.0,0.0,0.0,0.0,0.4981669797228203,0.0,0.0,0.4981669797228203,0.0,0.0,0.0,0.0,0.88698410987854,1.635915219783783,0.13845521211624146
505,1,69dffaba,30095,-87.78155495357105,1.0400945393949272,0.22768627728441437,0.0,0.0,0.22768627728441437,0.8045218068576749,0.0,0.0,0.8045218068576749,0.007886455252837932,0.0,0.0,0.007886455252837932,-0.951133131980896,0.7647727727890015,-0.6728813648223877
506,1,69dffaba,30095,-191.01651090941877,0.27801803282883036,0.0337684433638179,0.0,0.0,0.0337684433638179,0.2426831531377185,0.0,0.0015664363272939851,0.24424958946501246,0.0,0.0,0.0,0.0,0.740702748298645,0.19587379693984985,-0.68568354845047
507,1,69dffaba,30095,-1354.5446241221944,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-1.7414453625679016,-2.2381949424743652,-2.096693694591522
508,1,69dffaba,30095,-1314.520009169355,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-2.1193130016326904,-0.8565895557403564,1.5967538952827454
509,1,69dffaba,30095,-1371.8907674938437,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.2470526099205017,-2.9452664852142334,-0.8492964506149292
510,1,69dffaba,30095,-130.91343408824972,0.4987898700901888,0.0,0.0984960802696464,0.0,0.0984960802696464,0.0,0.0,0.0,0.0,0.0,0.4002937898205424,0.0,0.4002937898205424,-0.6910462975502014,1.0822877883911133,-1.8836590051651
511,1,69dffaba,30095,-148.78893678874473,0.09639590095006456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09639590095006456,0.0,0.09639590095006456,0.06836193799972534,-1.935528576374054,-1.3767833709716797
512,1,69dffaba,30095,-54.95874752820064,1.0372965929147926,0.2163215301412864,0.0,0.0,0.2163215301412864,0.7995168609754024,0.0,0.0,0.7995168609754024,0.02145820179810376,0.0,0.0,0.02145820179810376,-0.21051573753356934,-1.332735002040863,0.39013755321502686
513,1,69dffaba,30095,-187.18851228178485,0.5056298822265601,0.0,0.0,0.0,0.0,0.5056298822265601,0.0,0.0,0.5056298822265601,0.0,0.0,0.0,0.0,-0.8965257406234741,0.5412080883979797,0.4470984935760498
514,1,69dffaba,30095,-162.02738679443902,3.2459433286947257,0.8088702367616714,0.0,0.0,0.8088702367616714,1.9824499099122694,0.0,0.0,1.9824499099122694,0.4546231820207849,0.0,0.0,0.4546231820207849,0.969338059425354,0.09617108106613159,-0.4787401556968689
515,1,69dffaba,30095,-176.89680818916975,0.06704512740879358,0.0,0.0,0.0,0.0,0.00020678301836318802,0.0,0.06683834439043039,0.06704512740879358,0.0,0.0,0.0,0.0,-0.012798726558685303,1.0935901403427124,-0.8802657127380371
516,1,69dffaba,30095,-75.2292853026607,0.08526614613600941,0.0,0.0,0.0,0.0,0.0,0.0,0.08526614613600941,0.08526614613600941,0.0,0.0,0.0,0.0,-0.21457439661026,-0.506298303604126,-0.9775313138961792
517,1,69dffaba,30095,-162.47639271926278,4.944869214575879,0.0,1.3290511608917979,0.0,1.3290511608917979,0.0,1.4018286918279779,0.26940664467838915,1.671235336506367,0.0,1.944582717177714,0.0,1.944582717177714,-1.3392750918865204,0.0016233325004577637,-1.5220462083816528
518,1,69dffaba,30095,-24.180527722404825,0.3729285323934186,0.0,0.0,0.0,0.0,0.3729285323934186,0.0,0.0,0.3729285323934186,0.0,0.0,0.0,0.0,-1.8076884150505066,0.6358510255813599,0.9596394896507263
519,1,69dffaba,30095,-1283.606262465706,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.7116288542747498,-0.1262514591217041,-2.8292957544326782
520,1,69dffaba,30095,-179.88700324072775,4.941792909576833,0.0,1.2215945176070648,0.0,1.2215945176070648,0.0,1.4065206323648505,0.0,1.4065206323648505,0.0,2.2817252937216588,0.03195246588325844,2.3136777596049174,-1.971007078886032,0.7740728259086609,-2.6534621119499207
521,1,69dffaba,30095,-1253.5839662961662,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-1.551190435886383,0.050817906856536865,-1.3261986374855042
522,1,69dffaba,30095,-155.65427336167835,1.825435534004411,0.22441251938128892,0.0,0.0,0.22441251938128892,1.219853297457301,0.0,0.0,1.219853297457301,0.38116971716582104,0.0,0.0,0.38116971716582104,-0.8498707413673401,1.5018993020057678,-0.8879992961883545
523,1,69dffaba,30095,-153.5184861971507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27708739042282104,0.5020924210548401,1.5143018960952759
524,1,69dffaba,30095,-1329.6913215145469,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-1.4023411273956299,0.26142793893814087,0.8931063413619995
