timestep,episode,env_instance,pid,reward_sum,safety_sum,MG1_overvoltage,MG1_undervoltage,MG1_overloading,MG1_safety_sum,MG2_overvoltage,MG2_undervoltage,MG2_overloading,MG2_safety_sum,MG3_overvoltage,MG3_undervoltage,MG3_overloading,MG3_safety_sum,MG1_q_setpoint_sum,MG2_q_setpoint_sum,MG3_q_setpoint_sum
361,0,4bf9a247,30106,-222.0842622500113,1.311860738882932,0.026055993232751318,0.0,0.0,0.026055993232751318,1.2858047456501807,0.0,0.0,1.2858047456501807,0.0,0.0,0.0,0.0,-0.6988427937030792,0.7231904566287994,-0.9657599329948425
362,0,4bf9a247,30106,-67.28391188453222,0.7784704486609341,0.0,0.031792173920046296,0.0,0.031792173920046296,0.0,0.032243776831513804,0.0,0.032243776831513804,0.0,0.714434497909374,0.0,0.714434497909374,2.0138731002807617,0.19586855173110962,-2.3665820360183716
363,0,4bf9a247,30106,-1367.7700869498728,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-1.0378929376602173,2.0793558955192566,-2.443146765232086
364,0,4bf9a247,30106,-130.86815668881016,1.9281545663476751,0.7319818745516733,0.0,0.0,0.7319818745516733,0.8937211516632275,0.0,0.0,0.8937211516632275,0.3024515401327743,0.0,0.0,0.3024515401327743,0.5561788082122803,0.8271504640579224,0.8300920128822327
365,0,4bf9a247,30106,-214.15023182535288,1.595677111861689,0.0,0.873962367836846,0.0,0.873962367836846,0.0,0.0030827881475027352,0.11787962843517817,0.1209624165826809,0.0,0.6007523274421622,0.0,0.6007523274421622,-0.5713362097740173,0.8394496440887451,-0.04551178216934204
366,0,4bf9a247,30106,-248.31152000791508,6.5440439126930405,1.8995526758736527,0.0,0.0,1.8995526758736527,3.198980767132766,0.0,0.0,3.198980767132766,1.4455104696866217,0.0,0.0,1.4455104696866217,0.5093308687210083,2.713944435119629,0.2673853039741516
367,0,4bf9a247,30106,-1302.5056491133291,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.6105030179023743,-1.6184611320495605,-0.4705461263656616
368,0,4bf9a247,30106,-168.7179299183488,5.115457543547451,0.0,2.2905463506240897,0.030719817819555573,2.3212661684436453,0.0,0.914722033431118,0.0,0.914722033431118,0.0,1.8794693416726873,0.0,1.8794693416726873,-1.8573210835456848,0.8684315979480743,-2.0472099781036377
369,0,4bf9a247,30106,-239.06684259603668,4.950679239500046,1.1391701867821036,0.0,0.0,1.1391701867821036,2.4353979166985344,0.0,0.0,2.4353979166985344,1.376111136019408,0.0,0.0,1.376111136019408,-1.324579507112503,1.2821004986763,-0.2719498872756958
370,0,4bf9a247,30106,-10.246577450155964,0.4575709472142844,0.0,0.0,0.0,0.0,0.4564925704369458,0.0,0.0,0.4564925704369458,0.0,0.0010783767773385744,0.0,0.0010783767773385744,-1.3072250485420227,1.0816604495048523,-2.716500401496887
371,0,4bf9a247,30106,-138.57792268936072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.884849488735199,-1.4643219709396362,-0.18094921112060547
372,0,4bf9a247,30106,-220.92188873030315,5.760843889869482,1.252443578020925,0.0,0.0,1.252443578020925,3.025395510003285,0.0,0.0,3.025395510003285,1.483004801845271,0.0,0.0,1.483004801845271,-0.21290922164916992,2.321773648262024,-0.861798107624054
373,0,4bf9a247,30106,-174.04776676183081,2.3038929168362525,0.0,0.6801336577202435,0.0,0.6801336577202435,0.0,0.29645119385275476,0.0,0.29645119385275476,0.0,1.3273080652632543,0.0,1.3273080652632543,0.053476572036743164,1.0294136703014374,-2.7694899439811707
374,0,4bf9a247,30106,-1240.9891699341815,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.4042509198188782,-1.252372920513153,0.9455055594444275
375,0,4bf9a247,30106,-186.98895428995348,1.3647556668449892,0.0,0.12303123498075563,0.0,0.12303123498075563,0.0,0.5359881726591271,0.0,0.5359881726591271,0.0,0.7057362592051065,0.0,0.7057362592051065,0.7857234179973602,-0.6218574643135071,-0.9977141618728638
376,0,4bf9a247,30106,-216.1966724818648,0.3666831503070974,0.0,0.12638969045851123,0.0,0.12638969045851123,0.2402934598485862,0.0,0.0,0.2402934598485862,0.0,0.0,0.0,0.0,-1.928666114807129,-0.3955646753311157,0.38271939754486084
377,0,4bf9a247,30106,-83.27621588405897,0.0405555358894405,0.0,0.04020319334280664,0.0,0.04020319334280664,0.0003523425466338548,0.0,0.0,0.0003523425466338548,0.0,0.0,0.0,0.0,0.4785557985305786,0.261433482170105,0.4882664680480957
