timestep,episode,env_instance,pid,reward_sum,safety_sum,MG1_overvoltage,MG1_undervoltage,MG1_overloading,MG1_safety_sum,MG2_overvoltage,MG2_undervoltage,MG2_overloading,MG2_safety_sum,MG3_overvoltage,MG3_undervoltage,MG3_overloading,MG3_safety_sum,MG1_q_setpoint_sum,MG2_q_setpoint_sum,MG3_q_setpoint_sum
361,0,41f13b4c,30097,-1326.3288672938943,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.23533302545547485,-0.8385137319564819,-1.4221640825271606
362,0,41f13b4c,30097,-173.4908132335417,0.03705287805073021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705287805073021,0.0,0.03705287805073021,0.25481194257736206,-0.3861519694328308,-0.22688192129135132
363,0,41f13b4c,30097,-78.88132414222724,2.0092789826646356,0.08184154943952082,0.0,0.0,0.08184154943952082,1.60726587485093,0.0,0.0,1.60726587485093,0.32017155837418465,0.0,0.0,0.32017155837418465,-2.2766862511634827,2.360727071762085,-1.1936264634132385
364,0,41f13b4c,30097,-138.71855349790644,2.6702656852187254,0.0,0.6213540986207275,0.0,0.6213540986207275,0.0,1.110722288602598,0.0,1.110722288602598,0.0,0.9381892979954,0.0,0.9381892979954,-0.5323128700256348,-1.7489888668060303,-0.49883705377578735
365,0,41f13b4c,30097,-87.02482181046985,0.3012986048937414,0.0,0.0,0.0,0.0,0.3012986048937414,0.0,0.0,0.3012986048937414,0.0,0.0,0.0,0.0,0.5538580417633057,-1.106019377708435,-1.5861338376998901
366,0,41f13b4c,30097,-193.23484384280115,1.9130923515418057,0.0,0.0,0.0,0.0,0.0,0.9912148221907076,0.0,0.9912148221907076,0.0,0.9218775293510982,0.0,0.9218775293510982,0.8352220058441162,-2.006293684244156,-1.0237111449241638
367,0,41f13b4c,30097,-232.0070609069804,2.7385042511173734,0.46525365484771575,0.0,0.0,0.46525365484771575,1.6836331161578297,0.0,0.0,1.6836331161578297,0.5896174801118277,0.0,0.0,0.5896174801118277,-0.628435879945755,-0.7993268668651581,0.8894935846328735
368,0,41f13b4c,30097,-328.8882279263764,6.022890297537215,1.5780876678082856,0.0,0.0,1.5780876678082856,3.0555247795757623,0.0,0.0,3.0555247795757623,1.3892778501531668,0.0,0.0,1.3892778501531668,0.2687467932701111,2.7209523916244507,-0.6845455169677734
369,0,41f13b4c,30097,-154.99746642410224,5.4407434137160235,1.1797468286623478,0.0,0.0,1.1797468286623478,2.8725138584200938,0.0,0.0,2.8725138584200938,1.3884827266335826,0.0,0.0,1.3884827266335826,-0.726180911064148,1.1478034853935242,-0.48516619205474854
370,0,41f13b4c,30097,-112.85823494754204,1.2234121439041892,0.0,0.0,0.0,0.0,1.2234121439041892,0.0,0.0,1.2234121439041892,0.0,0.0,0.0,0.0,-1.904624879360199,-0.009660303592681885,-1.0729041695594788
