timestep,episode,env_instance,pid,reward_sum,safety_sum,MG1_overvoltage,MG1_undervoltage,MG1_overloading,MG1_safety_sum,MG2_overvoltage,MG2_undervoltage,MG2_overloading,MG2_safety_sum,MG3_overvoltage,MG3_undervoltage,MG3_overloading,MG3_safety_sum,MG1_q_setpoint_sum,MG2_q_setpoint_sum,MG3_q_setpoint_sum
361,0,3d3aa4ab,30107,-186.83089519642073,1.4109091982019706,0.0,0.0,0.0,0.0,1.4109091982019706,0.0,0.0,1.4109091982019706,0.0,0.0,0.0,0.0,-0.26164308190345764,2.6259278059005737,-0.11966568231582642
362,0,3d3aa4ab,30107,-269.49888673337296,5.020092550472941,1.1477617395367146,0.0,0.0,1.1477617395367146,2.333295718449482,0.0,0.0,2.333295718449482,1.5390350924867449,0.0,0.0,1.5390350924867449,-1.2307999730110168,1.0700831413269043,1.7027326226234436
363,0,3d3aa4ab,30107,-68.50533563473884,0.8748567233690671,0.0,0.3188295238003872,0.0,0.3188295238003872,0.0,0.0,0.0,0.0,0.0,0.5560271995686799,0.0,0.5560271995686799,-2.001963973045349,-0.19731086492538452,-1.6908698081970215
364,0,3d3aa4ab,30107,-1295.7951072343349,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,-0.743014395236969,-1.4243492484092712,0.047659218311309814
365,0,3d3aa4ab,30107,-274.1679114730971,5.1017816442431645,1.1952555520009056,0.0,0.0,1.1952555520009056,2.392042722713268,0.0,0.0,2.392042722713268,1.5144833695289905,0.0,0.0,1.5144833695289905,-1.3550662994384766,0.23849481344223022,0.5868527293205261
366,0,3d3aa4ab,30107,-1266.4966303643305,60.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.6646894216537476,-0.4424092173576355,1.4378451108932495
367,0,3d3aa4ab,30107,-165.07198677968978,1.9607232884157435,0.0,0.3497404600287778,0.0,0.3497404600287778,0.0,0.44696202327900514,0.0,0.44696202327900514,0.0,1.1640208051079606,0.0,1.1640208051079606,-2.0694952607154846,0.6859861612319946,-2.8114397525787354
368,0,3d3aa4ab,30107,-130.49167373757263,0.7386343617266153,0.0,0.0,0.0,0.0,0.7386343617266153,0.0,0.0,0.7386343617266153,0.0,0.0,0.0,0.0,-1.4374027252197266,2.503394305706024,0.09792447090148926
369,0,3d3aa4ab,30107,-168.13356942836813,1.173189043360451,0.0,0.5889680079230966,0.0,0.5889680079230966,0.0,0.025726715374002174,0.0,0.025726715374002174,0.0,0.5584943200633523,0.0,0.5584943200633523,-0.4858402609825134,0.38782238960266113,-1.2599847316741943
370,0,3d3aa4ab,30107,-200.71699545557786,4.981466537334782,0.9743086606003482,0.0,0.0,0.9743086606003482,3.02740095913767,0.0,0.0,3.02740095913767,0.979756917596764,0.0,0.0,0.979756917596764,-1.7401225566864014,1.1541174054145813,-1.6537890434265137
371,0,3d3aa4ab,30107,-143.46764726368977,0.4583139897233668,0.0,0.0,0.0,0.0,0.4583139897233668,0.0,0.0,0.4583139897233668,0.0,0.0,0.0,0.0,1.340139389038086,1.7165908813476562,0.38694703578948975
